Gene_ID	A.Priori.Candidate.Gene.Pathway	chr_v4	start_v4	end_v4	RefGen_v4.Annotated.Gene.Function..raw.	Gene.Name	functional.annotation	B73_dark_control	B73_light_control	B73_light_dark	b97_dark_control	b97_light_control	b97_light_dark	Ki11_dark_control	Ki11_light_control	Ki11_light_dark	M37W_dark_control	M37W_light_control	M37W_light_dark	MS71_dark_control	MS71_light_control	MS71_light_dark	NC358_dark_control	NC358_light_control	NC358_light_dark	OH7B_dark_control	OH7B_light_control	OH7B_light_dark
Zm00001d021611	Chorismate/Tyrosine Synthesis	7	158049839	158052734	Arogenate dehydratase/prephenate dehydratase 2 chloroplastic	adt2-b	arogenate dehydratase	0.524622542843426	0.675284907528817	0.949945734165053	0.969607027643888	0.684314851492543	0.577280148534094	0.998885908447665	0.217183066156994	0.211335519283982	0.230890633594355	0.543210914566489	0.546993808102893	0.635273714572587	0.82477606756181	0.918727078753152	0.987947105584386	0.998157070581022	0.976951930808132	0.315180920328535	0.912634654671665	0.239433340671208
Zm00001d021709	IPP Synthesis	7	160908408	160912025	 ippi1;isopentenyl pyrophosphate isomerase1: part of multigene family encoding isopentenyl pyrophosphate isomerase	ippi1	isopentenyl pyrophosphate:dimethylallyl pyrophosphate isomerase	0.646322174581198	0.323671911287115	0.173413013306195	0.798815757519034	0.960234555737252	0.918132887186769	0.901176684147836	0.328507450739633	0.488771843033717	0.963573371621762	0.304408650630993	0.365359125447904	0.717034488706931	0.360820973575831	0.668392765821745	0.636942326206526	0.600357357515456	0.99628105983264	0.765107955789974	0.561883863200044	0.917476891436579
Zm00001d021899	chlorophyll degradation	7	165624232	165629431	alpha/beta-Hydrolases superfamily protein	abh	alpha/beta-Hydrolases superfamily protein	0.672648520215785	0.758140857733943	0.985164866645727	0.821147541872746	0.407274650100477	0.645526926976651	0.909998151441683	0.999981060384978	0.912252672211652	NA	NA	NA	0.893054455715951	0.680287248057411	0.905430004995691	0.978436967666235	0.446470454025568	0.385952827670073	0.836418693776146	0.903824331499683	0.987533139859245
Zm00001d021929	Prenyl Group Synthesis	7	166016446	166018185	 ggps3;geranylgeranyl pyrophosphate synthase3: part of multigene family encoding geranylgeranyl diphosphate synthase	ggps2	geranylgeranyl pyrophosphate synthase	0.999180508979777	0.540660008413342	0.556236825846578	0.148087474360856	0.636605847914987	0.26983562942039	0.0980360815204194	0.208083854838683	0.658029609655032	0.999856457938673	0.999998464715603	0.999884608599258	0.450031073850113	0.55089849544156	0.97119672210851	0.919094261616069	0.999092044762576	0.903123153993395	0.121717239634102	0.596164266943883	0.298423183476384
Zm00001d022181	Chorismate/Tyrosine Synthesis	7	172074891	172079102	Phospho-2-dehydro-3-deoxyheptonate aldolase 1  	dhs2-d	3-deoxy-d-arabino-heptulosonate 7-phosphate synthase	0.0649897097479616	0.0633704851840536	0.997336862593236	0.028663402091177	0.0365383359439676	0.00824855621670562	0.249324497077066	0.549573471924922	0.684555005515368	0.373976087212403	0.389550472169239	0.998225489649141	0.470606530556759	0.164150599084516	0.0834046010367288	0.348276417610062	0.79698844669809	0.222192617410871	0.998592640214681	0.721697154752573	0.695457844604632
Zm00001d022622	Chorismate/Tyrosine Synthesis	7	181391530	181395150	3-dehydroquinate synthase chloroplastic	dhqs-b	3-dehydroquinate synthase, putative	0.502718372283594	0.240156262224482	0.618021752500366	0.353479299904286	0.589971552349906	0.786971593887125	0.344079609317742	0.192942878835725	0.692444496540142	0.317354940538351	0.27317766314458	0.0675885692564153	0.998335021794754	0.773416478021338	0.799675060243407	NA	NA	NA	0.782563063885625	0.980100096197532	0.874791729718278
Zm00001d023536	3,8-divinyl-chlorophyllide biosynthesis I (aerobic, light-dependent)	10	9162610	9167073	Magnesium-chelatase subunit ChlI-1 chloroplastic	chli1	magnesium chelatase i2	0.705663619728085	0.999956468525354	0.710276649171783	0.223243558814463	0.400771668239876	0.706567309652937	0.0137033761710839	0.286090449655824	0.00977667464984089	0.906605535048875	0.782592730910385	0.582127180260275	0.0817849290812551	0.104938350764595	0.842970391603964	0.372018558589504	0.873026816931429	0.542056905035405	0.880194218642422	0.480172342799369	0.718035672143656
Zm00001d023892	Chorismate/Tyrosine Synthesis	10	26542390	26547193	 sad1;shikimate dehydrogenase1: electrophoretic mobility; plastidial; monomeric	sad1	dehydroquinate dehydratase, putative / shikimate dehydrogenase, putative	0.925591410966131	0.935637095727484	0.999563814169461	0.54249447919894	0.570155368660741	0.997483514440155	0.508775995332151	0.483091246977029	0.99730322686788	0.933673489668014	0.468081637491134	0.360610749894538	NA	NA	NA	0.518436664814967	0.291162479643813	0.135868509320423	0.307228550739717	0.270802928715223	0.989199095656702
Zm00001d023968	Tryosine Degradation	10	32563929	32567309	Glutathione S-transferase  	atgsz	glutathione S-transferase (class zeta)	0.688438258290807	0.588310411463184	0.978740177759598	0.972337531146508	0.550956969564999	0.649474405201483	0.384551572484283	0.973799744731071	0.328890653348339	0.907888335512765	0.711051291162325	0.907418370590536	0.843519866574136	0.678366275809188	0.944407879896492	0.9995503380722	0.462847562434803	0.45320439450297	0.806815555517439	0.763483383968231	0.995984614053436
Zm00001d025333	Chorismate/Tyrosine Synthesis	10	114461652	114462911	Arogenate dehydratase/prephenate dehydratase 6 chloroplastic	adt6-c	arogenate dehydratase	0.464796436767292	0.425001815150492	0.994487100515436	0.0635132763600716	0.619086271277143	0.132621063365	0.526207678178638	0.96443354484923	0.418921418888003	NA	NA	NA	0.969545169774873	0.0418811307712715	0.0483302457267901	0.999084303267378	0.999135879524528	0.99999925086673	1	0.00155046855455543	0.00155046462245456
Zm00001d026405	tetrapyrrole biosynthesis I (from glutamate)	10	145315798	145319169	Glutamyl-tRNA reductase  	hema1-c	Glutamyl-tRNA reductase family protein	0.403989813209056	0.103424079520306	0.368324704294245	NA	NA	NA	0.892139252131548	0.992478837129108	0.93634565373018	0.378421085626723	0.90581835813257	0.280170772336125	NA	NA	NA	0.452209089798959	0.539085421570704	0.196342694873569	0.0182604751785199	0.323259030972591	0.0459643046953898
Zm00001d026603	3,8-divinyl-chlorophyllide biosynthesis I (aerobic, light-dependent)	10	148758023	148764012	 chlh1;Mg chelatase subunit H 1:	chlh1	magnesium-chelatase subunit chlH, chloroplast, putative / Mg-protoporphyrin IX chelatase, putative (CHLH)	0.994562413791882	0.898545910480521	0.935699989335749	0.858438431795098	0.210256644113751	0.29838750855048	0.0577514309824536	0.937161630749356	0.0464799277418461	0.893728831546957	0.341793083397616	0.250166302901295	0.324105539710415	0.928357081245532	0.252442529244194	0.18909364380548	0.29202305356018	0.0485772006980582	0.442092026923721	0.992020276866825	0.396640061704653
Zm00001d027656	chlorophyll degradation	1	10261506	10265855	Lethal leaf-spot 1  	pao	Pheophorbide a oxygenase family protein with Rieske [2Fe-2S] domain	0.067955940760771	0.596679297709048	0.107377790228955	0.271979674844555	0.824415857829738	0.419591914971381	0.794050909911024	0.820503807979307	0.512174977200694	0.965576343896517	0.368491219077925	0.308492008104932	0.284770625423763	0.738143734914645	0.571285521955946	0.889866577609465	0.695137201763603	0.911834612621062	0.987940936137646	0.724860252236232	0.648104239992111
Zm00001d027694	Prenyl Group Synthesis	1	11299491	11303586	Solanesyl diphosphate synthase 2 chloroplastic	sds	solanesyl diphosphate synthase	0.623804779897729	0.844266162989285	0.892097344024648	0.955804299702345	0.983908281226595	0.894830683580623	0.231261182783571	0.9960791517212	0.21949700763841	0.153933684864294	0.981854113040312	0.170076150776093	NA	NA	NA	0.885267863356312	0.992295328018054	0.832848404713662	0.872404569052478	0.441533263127288	0.678231104795133
Zm00001d027950	tetrapyrrole biosynthesis I (from glutamate)	1	18185512	18190288	Uroporphyrinogen-III synthase chloroplastic	uros	uroporphyrinogen-III synthase family protein	0.0441336170132757	0.12053309554328	0.417090340510031	0.955783615183292	0.316632778768278	0.388409083651344	0.999600910096041	0.99118814228785	0.987111420508253	0.900782599472722	0.447309090684876	0.324661775011059	0.347157204157976	0.0580749064869784	0.123996007018604	0.389547756759924	0.693995014593912	0.790915464819889	0.662532345523406	0.577107507967791	0.984094289086238
Zm00001d028477	Chorismate/Tyrosine Synthesis	1	36246226	36256685	Chorismate synthase chloroplastic	cms-a	chorismate synthase, putative / 5-enolpyruvylshikimate-3-phosphate phospholyase, putative	0.401572473192565	0.476070531559159	0.980363857996285	0.485121403599309	0.896205942923019	0.676891427954666	NA	NA	NA	0.84635391124102	0.813395165743182	0.529600255874679	0.361903858069424	0.847971148330463	0.593680281386301	0.736037959716766	0.9851778011602	0.6578460672117	0.520876332517192	0.929446534832589	0.702563761376044
Zm00001d028712	Chorismate/Tyrosine Synthesis	1	43999111	44006680	Arogenate dehydratase/prephenate dehydratase 2 chloroplastic	adt2-a	arogenate dehydratase	0.242785336068603	0.891932105414993	0.331765054305462	0.762620839730075	0.682602821755542	0.984787382653915	NA	NA	NA	0.553349582469691	0.986196272280703	0.621430475077238	0.443552793567431	0.450772908417355	0.999819582284746	0.25030004803622	0.598803570380154	0.133548820750504	0.905197285091611	0.869810921379165	0.996232833697224
Zm00001d029074	3,8-divinyl-chlorophyllide biosynthesis I (aerobic, light-dependent)	1	57250815	57254236	 les22;lesion22: (was Les*-J2552, les29) dominant leaf lesions,early-medium timing, small size, white color; porphyria	les22	Uroporphyrinogen decarboxylase	0.983535580510577	0.974958248119548	0.921898177876536	0.753405281784524	0.577899056489613	0.329933682595874	0.230731684931006	0.742951376922291	0.461389561814591	0.749642184771027	0.980002569956996	0.65035045732789	0.76792558950091	0.867819054518262	0.97734134412721	0.817626763930447	0.853907281541719	0.996851092937192	0.900979997097333	0.999060109997028	0.916989770260681
Zm00001d029150	3,8-divinyl-chlorophyllide biosynthesis I (aerobic, light-dependent)	1	60631458	60632663	 dvr1;divinyl reductase1: single copy, activity of encoded enzyme confirmed in heterologous host Wang et al 2013)	dvr1	NAD(P)-binding Rossmann-fold superfamily protein	0.918648530053964	0.376562944661165	0.536267696507412	0.18303759184732	0.284086036278088	0.782702331514451	NA	NA	NA	0.607309715874975	0.514653994352465	0.979201836304494	0.69870953437028	0.97446223181535	0.599067757139814	0.539547577573737	0.909196204198625	0.751494148155179	0.471788251659356	0.663829260256358	0.915252791429346
Zm00001d029391	Chorismate/Tyrosine Synthesis	1	68665582	68667909	Phospho-2-dehydro-3-deoxyheptonate aldolase 2 chloroplastic	dhs2-a	Class-II DAHP synthetase family protein	0.999999300044532	0.511454870892555	0.510953714210252	0.723402669508179	0.517965681104339	0.892370666963788	NA	NA	NA	NA	NA	NA	0.538783401230229	1	0.53878339781232	NA	NA	NA	0.960306051882988	0.00103649501154524	0.000988890575460699
Zm00001d030369	Chorismate/Tyrosine Synthesis	1	126770594	126771011	Phospho-2-dehydro-3-deoxyheptonate aldolase 2 chloroplastic	dhs2-b	3-deoxy-d-arabino-heptulosonate 7-phosphate synthase	0.695289214681806	0.999995098018972	0.693743890629114	0.538784436866278	0.538784436866278	1	0.998573620775153	0.544093361594646	0.524030480127343	0.395609526876973	0.234516890797217	0.838472462006098	0.696041422703822	0.999980959791565	0.69299583338377	0.999549823614785	0.999989760119556	0.999403895374763	1	0.538783397810978	0.538783397810978
Zm00001d030549	chlorophyll degradation	1	143230400	143232667	Red chlorophyll catabolite reductase chloroplastic	rccr	accelerated cell death 2 (ACD2)	0.998538595985077	0.950021661095027	0.964758567881639	0.0140465398326484	0.439976669028121	0.0109471054755639	0.674591678293058	0.960064453622531	0.805723708130842	0.0742752766192433	0.13027718092367	0.526363745574173	0.815825142953578	0.175488379053069	0.304204647958092	0.999933477111442	0.689490184767701	0.6838069450922	0.917702570704792	0.999270932893268	0.93114144407843
Zm00001d031071	Tocochromanol Pathway	1	175969709	175971563	 apg1;albino or pale green mutant1: MPBQ/MSBQ methyltransferase involved in plastoquinone synthesis. (A. Barkan, 2015)ortholog of Arabidopsis At3g63410, which encodes MPBQ/MSBQ methyltransferase involved in plastoquinone synthesis (Belcher et al 2015)	vte3	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	0.385303766239685	0.999858080425458	0.379755111067246	0.0065397755890646	0.013164843279992	0.0709975145409414	0.124770843438715	0.761158539191351	0.186272720700903	0.434199403692844	0.898835549986103	0.605530682107634	0.0626804092511813	0.0780756152252662	0.842642396694096	0.216935517892425	0.984901823849619	0.196330120176104	0.424809528651714	0.776439684236183	0.758612834551661
Zm00001d031860	chlorophyll cycle	1	204433977	204438771	7-hydroxymethyl chlorophyll a reductase chloroplastic	hcar	coenzyme F420 hydrogenase family / dehydrogenase, beta subunit family	0.585145450095983	0.194514233602001	0.50944503038037	0.317316204579442	0.151832309824909	0.55310283617463	0.996105455961581	0.35640504332232	0.384612248101149	0.620674061784418	0.621630339634912	0.999997992650812	0.999347800085972	0.787008629566642	0.770530297644978	0.00882571662764708	0.094504719029342	0.017478090485988	0.614134337439749	0.802850310252325	0.929678981234254
Zm00001d031934	Prenyl Group Synthesis	1	207282233	207283474	Chlorophyllase-1	chph1	chlorophyllase	1	0	0	NA	NA	NA	0.542867893305166	0.542770897835669	0.999999967607789	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.206301482041944	0.608891051892266	0.518466962101694
Zm00001d031934	chlorophyll degradation	1	207282233	207283474	Chlorophyllase-1	chph1-a	chlorophyllase	1	0	0	NA	NA	NA	0.542867893305166	0.542770897835669	0.999999967607789	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.206301482041944	0.608891051892266	0.518466962101694
Zm00001d032532	tetrapyrrole biosynthesis I (from glutamate)	1	229809577	229812869	Glutamyl-tRNA reductase 1 chloroplastic	hema1-a	Glutamyl-tRNA reductase family protein	0.874652253937115	0.961952471161384	0.969749780529831	0.421028107088893	0.553472169959871	0.94888136110868	0.656406764222505	0.769819533614465	0.351255800567036	0.238479283900852	0.182146242543968	0.061572888325334	0.618393451210469	0.921861762001428	0.817648332517788	0.554582954821077	0.605165881405498	0.993993032755064	0.989727042885412	0.999061650513766	0.994958931481262
Zm00001d032576	3,8-divinyl-chlorophyllide biosynthesis I (aerobic, light-dependent)	1	231120510	231123615	Protochlorophyllide reductase C chloroplastic	por1	protochlorophyllide oxidoreductase B	0.0242405595551471	0.0391060663669053	0.682700017276715	0.291442283708224	0.340279814054612	0.1031012283936	0.284791082912678	0.988593181339276	0.324387317579205	0.642269615400582	0.914540917686022	0.837027024492117	0.538783397810749	1	0.538783397810748	0.900331401426744	0.508424836820548	0.366455775724381	0.718827794353155	0.543561227592439	0.921557750469331
Zm00001d032926	Prenyl Group Synthesis	1	243418415	243419837	 chph2;chlorophyllase2: encodes a chlorophyllase	chph2	chlorophyllase	NA	NA	NA	0.538783397810629	1	0.538783397810629	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.538784426611567	0.538784426611567	1	0.692775528608369	0.696263469188991	0.99997502728783
Zm00001d032926	chlorophyll degradation	1	243418415	243419837	 chph2;chlorophyllase2: encodes a chlorophyllase	chph2	chlorophyllase	NA	NA	NA	0.538783397810629	1	0.538783397810629	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.538784426611567	0.538784426611567	1	0.692775528608369	0.696263469188991	0.99997502728783
Zm00001d033555	Tryosine Degradation	1	267028868	267032375	Fumarylacetoacetate (FAA) hydrolase family	fahd-a	Fumarylacetoacetate (FAA) hydrolase family	0.657489287267884	0.504334577228813	0.931846165612404	NA	NA	NA	0.100245914429696	0.195841495423044	0.0381596219620792	NA	NA	NA	0.633076295712115	0.12871471478042	0.297692594093495	0.0200813645641064	0.99989752042751	0.0199523081131781	0.148635799117675	0.181404019045619	0.968983860599392
Zm00001d033896	IPP Synthesis	1	277726512	277729830	 lw1;lemon white1: white seedling, pale yellow endosperm; some alleles have zebra or luteus phenotypes	lw1	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	0.264525211118598	0.999995527738646	0.265197340727666	0.965698148865083	0.102861578996755	0.115632720425281	0.68478122751967	0.615916237296042	0.98771166600897	0.962828110165497	0.984202618928458	0.995149748519311	0.995674694736067	0.947925710701056	0.972391565380115	0.80797268293664	0.917946887594058	0.965592479854615	0.972237483176221	0.77875826563555	0.882841160532981
Zm00001d034523	chlorophyll degradation	1	295617955	295620748	Pheophorbide a oxygenase  	ptc	ACD1-like	0.717660955713402	0.640396824863723	0.987732997892702	0.294224739200192	0.996203976435228	0.278320550433826	0.0242515080553757	0.960113464549246	0.0228037897221905	0.506484524797084	0.166316324197535	0.388741148152716	0.131423867100272	0.720101305835562	0.0719606905987735	0.220707049626449	0.997329055656526	0.211539587415401	NA	NA	NA
Zm00001d034739	Tryosine Degradation	1	301037532	301040854	Fumarylacetoacetate (FAA) hydrolase family	fahd-b	Fumarylacetoacetate (FAA) hydrolase family	0.651711517132867	0.0639967098308994	0.127175236819665	0.193203811989546	0.950503533968912	0.23263844246292	NA	NA	NA	0.963244626974653	0.840257343633346	0.945165681331859	0.630086700386657	0.109460805488531	0.24827234077386	0.347145639759349	0.975066304846616	0.285959669686192	NA	NA	NA
Zm00001d035769	Chorismate/Tyrosine Synthesis	6	46863730	46864754	Chorismate mutase 2	cmu2-c	chorismate mutase	1	0.538783305526041	0.538783298690236	0.538783401229229	0.538783401229229	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Zm00001d036046	3,8-divinyl-chlorophyllide biosynthesis I (aerobic, light-dependent)	6	68433795	68434769	Magnesium protoporphyrin IX methyltransferase chloroplastic	chlm	magnesium-protoporphyrin IX methyltransferase	0.501355707747319	0.485042675049334	0.999216930414706	0.490165843896966	0.418944407224597	0.975520081908446	0.522021514044833	0.947096637152241	0.657792910044274	NA	NA	NA	0.864553506430329	0.984055023606279	0.781345882419211	0.503674916275726	0.466152705329606	0.995752895836395	0.961865269815645	0.59263469803888	0.728921909572592
Zm00001d036439	Chorismate/Tyrosine Synthesis	6	88560354	88561488	Arogenate dehydrogenase isoform 2  	arodeH2-c	prephenate dehydrogenase family protein	0.504517594981818	0.250698603146323	0.646300055519455	0.0413421715626651	0.0351075137172623	0.844913654680439	0.638032884398679	0.412725140997935	0.83720776745872	0.997916774713243	0.53695217839591	0.509132791734301	0.0685200894674888	0.0138582607628829	0.112472405275877	0.197841678000874	0.433624891585367	0.567588900839456	0.98919012620671	0.93811484476891	0.883212801733888
Zm00001d037858	Tocochromanol Pathway	6	139991985	139995915	Protein kinase superfamily protein	abc1k3-b	Protein kinase superfamily protein	0.100571455601215	0.287935855198095	0.331484079760045	0.021486049666162	0.220337906355134	0.0132548317562262	0.985313216582492	0.543164314162195	0.470722424703806	0.715424569868463	0.64984921502046	0.99116591153262	0.930749804380495	0.891864388022273	0.994331117970886	0.689712679590726	0.0155663549039521	0.01327469908233	0.801855053304032	0.518105047068317	0.319337385861507
Zm00001d037984	3,8-divinyl-chlorophyllide biosynthesis I (aerobic, light-dependent)	6	144381242	144390852	Chlorophyll synthase chloroplastic	chlg	UbiA prenyltransferase family protein	NA	NA	NA	0.327858998652297	0.509352788914261	0.14676892288674	0.442250889904141	0.929741118629662	0.581101804106682	0.989268197017038	0.517189858896966	0.573483979587139	0.89544595602733	0.874096907736313	0.998568348745358	0.0271495504987641	0.451016202261881	0.0195187152275292	0.46496517739983	0.561188802430584	0.97470442475079
Zm00001d038170	IPP Synthesis	6	150418144	150422431	 dxs1;deoxy xylulose synthase 1: leaf specific; function inferred from Medicago trunculata gene sequence and expression pattern (Walter 2002)	dxs1	Deoxyxylulose-5-phosphate synthase	0.363879757557116	0.152069806667339	0.479749221957255	NA	NA	NA	0.236304175161707	0.878011415661136	0.329553076067832	0.3503723261333	0.0887962371175617	0.227278797854204	0.205832029969037	0.361359003950951	0.814303187237709	0.0264980640414705	0.0486329693801866	0.00900946886370768	0.718798797643983	0.910288685343889	0.918024351864368
Zm00001d038193	IPP Synthesis	6	151176435	151181930	Isopentenyl-diphosphate Delta-isomerase I chloroplastic	ippi	isopentenyl diphosphate isomerase	0.802047157049389	0.720724152462417	0.984380328218206	0.897524047272984	0.997256707273456	0.924632616252889	0.331191246339175	0.473433587978771	0.140486465801872	0.718624579568604	0.999999731732695	0.71829071205009	0.5348155178842	0.612071106326096	0.981584268701457	0.245198599806284	0.562999849785679	0.566089221802217	NA	NA	NA
Zm00001d038547	tetrapyrrole biosynthesis I (from glutamate)	6	159734306	159738603	Glutamate-1-semialdehyde 21-aminomutase 2 chloroplastic	gsa2	glutamate-1-semialdehyde-2,1-aminomutase	0.267204219050903	0.922107043999156	0.190283518737113	0.313344540458272	0.195311381362629	0.766970106179442	0.322659806548833	0.562166744785828	0.756062118403311	0.816138741009377	0.142186584780814	0.24197851827638	0.608451122234461	0.511368790196667	0.203343375973183	0.903442405269718	0.689476117506923	0.893797321799134	0.702735365191565	0.825151824120568	0.969073310983026
Zm00001d039312	chlorophyll cycle	3	1461989	1466446	 nyc1;non-yellow coloring1: plays an important role in chlorophyll content and other related traits, and different sites act on chlorophyll metabolism under different light intensities in maize seedlings	nyc1	NAD(P)-binding Rossmann-fold superfamily protein	0.340600393407415	0.999999123880557	0.340299602686303	0.329675127826545	0.154171639555196	0.690158975008979	0.465882238133139	0.732298303899735	0.820761233977029	0.669406632277632	0.997733770369359	0.702591666932879	0.0234664674526722	0.0435661250072777	0.2425648837609	0.54217124426361	0.534615240591816	0.999800494556561	0.481421200653075	0.809955230200837	0.270489925654176
Zm00001d039491	Tocochromanol Pathway	3	5766074	5768360	Homogentisate phytyltransferase 1 chloroplastic	vte2.2	homogentisate phytyltransferase	1	0.538786904709303	0.538786904709303	0.168542816949561	0.518510280028768	0.497323724435776	0.538784535988178	1	0.538784532570191	0.538784539404822	1	0.538784532568848	1.74956772150958e-05	0.999628158379525	1.73730812109696e-05	NA	NA	NA	NA	NA	NA
Zm00001d040163	IPP Synthesis	3	29846486	29852954	 dxr1;deoxy xylulose reductoisomerase1: enzyme catalyzes the first committed step of the plastidial pathway to apocarotenoids during mycorrhizal establishment	dxr1	1-deoxy-D-xylulose 5-phosphate reductoisomerase	0.995539042148083	0.700894670462324	0.747643049428869	0.947288849015858	0.252761860224475	0.191923394808506	0.910971332762907	0.958772582092188	0.787345677325842	0.292170125530136	0.0346044048994159	0.0671508634891679	0.20247504119572	0.680093720256601	0.123131728518466	0.964086428718804	0.751951671616629	0.878272892424137	0.785613920797282	0.993512032706135	0.733336440785167
Zm00001d040356	Prenyl Group Synthesis	3	39647289	39648626	 ggh2;geranylgeranyl hydrogenase2:	ggh2	Pyridine nucleotide-disulphide oxidoreductase family protein	0.629143422178297	0.505847876076528	0.953304480656548	0.886860458095729	0.520738907628783	0.73326407002594	0.518810557156569	0.629622545743319	0.962743271193873	0.9992982695525	0.897033261811405	0.881837767991761	0.349800877462463	0.0645446584824678	0.143241999675252	0.139710589574044	0.650635958598319	0.24601019224126	0.641858686047227	0.751539238378938	0.975631565650953
Zm00001d040356	3,8-divinyl-chlorophyllide biosynthesis I (aerobic, light-dependent)	3	39647289	39648626	 ggh2;geranylgeranyl hydrogenase2:	ggh2	Pyridine nucleotide-disulphide oxidoreductase family protein	0.629143422178297	0.505847876076528	0.953304480656548	0.886860458095729	0.520738907628783	0.73326407002594	0.518810557156569	0.629622545743319	0.962743271193873	0.9992982695525	0.897033261811405	0.881837767991761	0.349800877462463	0.0645446584824678	0.143241999675252	0.139710589574044	0.650635958598319	0.24601019224126	0.641858686047227	0.751539238378938	0.975631565650953
Zm00001d040463	3,8-divinyl-chlorophyllide biosynthesis I (aerobic, light-dependent)	3	44744039	44746612	Magnesium-protoporphyrin IX monomethyl ester [oxidative] cyclase chloroplastic	crd1-a	dicarboxylate diiron protein, putative (Crd1)	0.731442778678119	0.999688048910388	0.743771256714827	0.0196332711275464	0.0111605722613795	0.153628607381633	0.94420346160222	0.945022139765343	0.805900575449369	0.0537184710361974	0.827707861638552	0.0804529782978193	0.964216366309812	0.754757651633996	0.621656181749951	0.0415097233747773	0.474483984838801	0.0998342640322767	0.21574097111577	0.0194568010210642	0.0357431333731493
Zm00001d040850	Chorismate/Tyrosine Synthesis	3	71571869	71601459	Shikimate biosynthesis protein aroDE  	arode-a	dehydroquinate dehydratase, putative / shikimate dehydrogenase, putative	0.209111060698142	0.106197240050056	0.0408742708788792	0.991925431647803	0.719180525336376	0.777557770665504	0.395360287634504	0.925901030606815	0.523129415232594	0.723978193153079	0.961610070933061	0.587531026892731	0.564393840869414	0.901048785496698	0.788936216269981	NA	NA	NA	0.615749571188539	0.734670770468446	0.965330652052341
Zm00001d041700	Chorismate/Tyrosine Synthesis	3	133867939	133872499	Bifunctional 3-dehydroquinate dehydratase/shikimate dehydrogenase chloroplastic	arode-b	dehydroquinate dehydratase, putative / shikimate dehydrogenase, putative	0.516884431285685	0.939475858420798	0.662501624073984	0.921669300706705	0.420018456359028	0.317679518221376	0.287315561682977	0.999800914655202	0.291000284660755	0.621894253520953	0.2662953853651	0.114826930097567	0.325540041947423	0.229986610835525	0.866928316297613	0.822050944655683	0.779234631988697	0.47754117825586	0.82145690267742	0.577902471911995	0.364853627349946
Zm00001d042026	chlorophyll cycle	3	147731588	147734168	Chlorophyllide a oxygenase chloroplastic	cao-b	Pheophorbide a oxygenase family protein with Rieske [2Fe-2S] domain	NA	NA	NA	0.255982152018956	0.644429575695854	0.114845751360171	0.158320331617321	0.743643966040616	0.106855516708743	NA	NA	NA	0.988591032837824	0.000820451675424883	0.000841846106969246	0.744021179670227	0.303471438052468	0.184880994405585	0.194622330479027	0.203086624169519	0.998643141000916
Zm00001d042584	IPP Synthesis	3	172740091	172743103	 dmes1;diphosphocytidyl methyl erythritol synthase1: encodes 4-Diphosphocytidyl-2C-methyl-D-erythritol synthase	dmes1	Nucleotide-diphospho-sugar transferases superfamily protein	0.930176232733899	0.571890991204139	0.414719837040367	0.233875698317492	0.999999811165658	0.233961409359019	0.683229317396902	0.982286564539576	0.776617976808144	0.999664725300089	0.710267723775566	0.723074750213	0.0295263472369564	0.0252901910876587	0.952985423442597	0.601365578645502	0.994109190040628	0.647747414483974	0.482154243204832	0.313446955013298	0.885850776799015
Zm00001d042685	Chorismate/Tyrosine Synthesis	3	176827382	176830753	 got4;glutamate-oxaloacetate transaminase4: putative aspartate aminotransferase; cytosolic (PPDB prediction; Sun et al 2009)	got4	aspartate aminotransferase	0.956785041781458	0.362978832409896	0.280624476473474	0.156471872385566	0.620393606182133	0.296145288828717	0.762705368228538	0.557624830492113	0.323278662747982	0.991481613633734	0.994226847839945	0.972270704376491	0.538439908153044	0.576867303845552	0.20250476203109	0.63194967092097	0.416561901101715	0.883687078078411	0.868593991578533	0.999973416775262	0.865452547602576
Zm00001d043182	IPP Synthesis	3	190807759	190813079	 cmk1;cytidine methyl kinase1: encodes 4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase [a.k.a. 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase]	cmk1	4-(cytidine 5'-phospho)-2-C-methyl-D-erithritol kinase	0.830353898676022	0.779543508029612	0.50871131285846	0.882243144282211	0.59577209844806	0.414755547559251	0.880893156708317	0.874954602274154	0.999892992740625	0.827847836744178	0.79184910160763	0.997102232999032	0.163783187874864	0.301086262750541	0.780037657702055	0.688008910677408	0.995580283390048	0.730788939347751	0.444152726979703	0.158513799062407	0.0787346091191869
Zm00001d043356	Chorismate/Tyrosine Synthesis	3	197523894	197527638	Chorismate mutase 1 chloroplastic	cmu1-a	chorismate mutase	0.367269416925702	0.838490329525681	0.611586176492796	0.367929612799574	0.389235846373538	0.996616092980506	NA	NA	NA	0.255100084443322	0.790190313152548	0.470334618023873	0.305329271921628	0.365311738262498	0.978689109945429	0.996198720008712	0.997303331419907	0.987222331948788	0.996361297628712	0.669297226431773	0.631935244097063
